Order_ID,Order_Date,Customer_ID,State,City,Category,Product,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
101216,2024-03-26,CUST1004,Delhi,Delhi,Clothing,Jacket,3,3500,10.0,9450.0,2765.77,Net Banking
101217,2023-03-23,CUST1141,Maharashtra,Pune,Electronics,Keyboard,4,1200,20.0,3840.0,768.44,Wallet
101218,2024-05-21,CUST1065,Punjab,Ludhiana,Clothing,T-Shirt,4,800,5.0,3040.0,897.21,Card
101219,2023-07-08,CUST1259,Maharashtra,,Furniture,Chair,5,3500,,17500.0,,
101220,2023-01-17,CUST1180,Rajasthan,Kota,Clothing,T-Shirt,5,800,5.0,3800.0,841.12,Wallet
101221,2023-03-21,CUST1121,Gujarat,Surat,Electronics,Mouse,3,700,0.0,2100.0,424.07,Card
101222,2023-05-27,CUST1012,Gujarat,Surat,Clothing,Jacket,3,3500,15.0,8925.0,2411.87,Cash
101223,2023-06-14,CUST1188,Uttar Pradesh,Lucknow,Clothing,Jeans,4,1800,10.0,6480.0,1614.14,UPI
101224,2024-06-07,CUST1260,Gujarat,Ahmedabad,Clothing,T-Shirt,5,800,0.0,4000.0,986.38,Wallet
101225,2024-10-26,CUST1040,Rajasthan,Jaipur,Clothing,T-Shirt,4,800,20.0,2560.0,674.51,UPI
101226,2023-05-05,CUST1270,Haryana,Gurugram,Furniture,Sofa,5,25000,20.0,100000.0,14707.46,UPI
101227,2025-05-06,CUST1294,Uttar Pradesh,Lucknow,Home,Cookware,5,4500,20.0,18000.0,4148.87,Cash
101228,2023-04-29,CUST1123,Maharashtra,Pune,Furniture,Desk,2,8000,10.0,14400.0,2976.33,Net Banking
101229,2024-10-31,CUST1247,Haryana,Gurugram,Home,Fan,1,2200,10.0,1980.0,-105.19,Wallet
101230,2023-09-08,CUST1208,Madhya Pradesh,Indore,Furniture,Desk,4,8000,5.0,30400.0,6221.43,Wallet
101231,2024-02-23,CUST1215,Karnataka,Bengaluru,Furniture,Sofa,3,25000,10.0,67500.0,10021.92,Wallet
101232,2023-05-04,CUST1214,Delhi,Delhi,Furniture,Sofa,4,25000,5.0,95000.0,14193.02,Cash
101233,2023-06-20,CUST1037,Rajasthan,Kota,Home,Cookware,1,4500,5.0,4275.0,965.23,Card
101234,2023-05-02,CUST1172,Tamil Nadu,Chennai,Home,Fan,3,2200,5.0,6270.0,758.21,Cash
101235,2025-01-28,CUST1223,Uttar Pradesh,Lucknow,Electronics,Laptop,1,55000,10.0,49500.0,8576.13,Cash
101236,2023-01-08,CUST1189,Madhya Pradesh,Indore,Home,Cookware,2,4500,5.0,8550.0,1933.48,Net Banking
101237,2023-04-10,CUST1118,Haryana,Gurugram,Home,Fan,4,2200,5.0,8360.0,1029.65,Cash
101238,2024-01-29,CUST1163,Haryana,Gurugram,Home,Fan,1,2200,20.0,1760.0,138.43,Card
101239,2024-09-22,CUST1160,Haryana,Gurugram,Furniture,Chair,2,3500,15.0,5950.0,881.19,UPI
101240,2023-08-18,CUST1086,Punjab,Ludhiana,Clothing,Jeans,2,1800,0.0,3600.0,811.01,Cash
101241,2024-07-19,CUST1260,Punjab,Ludhiana,Clothing,Jacket,1,3500,5.0,3325.0,970.81,Card
101242,2025-04-22,CUST1013,Maharashtra,Mumbai,Electronics,Laptop,5,55000,20.0,220000.0,39330.24,Cash
101243,2023-10-30,CUST1056,Uttar Pradesh,Lucknow,Furniture,Desk,5,8000,15.0,34000.0,7056.03,UPI
101244,2025-01-19,CUST1059,Gujarat,Ahmedabad,Home,Fan,4,2200,10.0,7920.0,928.72,Cash
101245,2024-10-07,CUST1262,Delhi,Delhi,Electronics,Mouse,1,700,10.0,630.0,-16.75,UPI
101246,2024-07-25,CUST1018,Haryana,Gurugram,Clothing,T-Shirt,4,800,0.0,3200.0,984.32,UPI
101247,2023-06-05,CUST1248,Maharashtra,Mumbai,Furniture,Chair,5,3500,15.0,14875.0,2805.62,Card
101248,2023-03-10,CUST1251,Gujarat,Ahmedabad,Home,Fan,2,2200,5.0,4180.0,700.96,Wallet
101249,2024-10-08,CUST1298,Tamil Nadu,Chennai,Furniture,Sofa,2,25000,0.0,50000.0,7173.98,Card
101250,2024-11-15,CUST1248,Punjab,Ludhiana,Clothing,Jeans,5,1800,5.0,8550.0,2121.23,Net Banking
101251,2023-04-26,CUST1147,Uttar Pradesh,Lucknow,Home,Cookware,3,4500,20.0,10800.0,2498.56,Net Banking
101252,2023-11-23,CUST1058,Gujarat,Ahmedabad,Home,Fan,2,2200,15.0,3740.0,414.07,Cash
101253,2023-01-30,CUST1148,Uttar Pradesh,,Home,Cookware,2,4500,,7650.0,,
101254,2024-02-26,CUST1200,Karnataka,Bengaluru,Furniture,Desk,1,8000,20.0,6400.0,1054.25,Net Banking
101255,2023-12-14,CUST1023,Punjab,Ludhiana,Home,Fan,3,2200,0.0,6600.0,810.32,Cash
101256,2023-04-23,CUST1168,Delhi,Delhi,Home,Fan,2,2200,20.0,3520.0,232.8,Card
101257,2024-07-20,CUST1032,Karnataka,Bengaluru,Electronics,Laptop,4,55000,0.0,220000.0,39204.92,UPI
101258,2023-08-23,CUST1148,Delhi,Delhi,Furniture,Desk,5,8000,5.0,38000.0,7923.12,Card
101259,2023-02-06,CUST1010,Haryana,Gurugram,Clothing,Jeans,4,1800,5.0,6840.0,1578.99,Wallet
101260,2023-08-24,CUST1126,Delhi,Delhi,Electronics,Monitor,4,12000,0.0,48000.0,8454.34,UPI
101261,2025-06-16,CUST1138,Tamil Nadu,Chennai,Clothing,Jacket,1,3500,15.0,2975.0,533.77,UPI
101262,2024-07-08,CUST1077,Rajasthan,Jaipur,Electronics,Laptop,5,55000,15.0,233750.0,41690.81,UPI
101263,2023-01-24,CUST1154,Karnataka,Bengaluru,Home,Mixer,5,2800,10.0,12600.0,2239.44,Cash
101264,2024-03-15,CUST1047,Madhya Pradesh,Indore,Home,Mixer,1,2800,10.0,2520.0,284.54,Card
101265,2024-05-23,CUST1201,Punjab,Ludhiana,Home,Cookware,3,4500,15.0,11475.0,2531.92,Cash
101266,2024-04-02,CUST1189,Rajasthan,Kota,Electronics,Monitor,2,12000,20.0,19200.0,3058.96,Net Banking
101267,2023-08-01,CUST1250,Gujarat,Ahmedabad,Electronics,Keyboard,3,1200,5.0,3420.0,450.0,Wallet
101268,2025-05-09,CUST1290,Madhya Pradesh,Indore,Furniture,Chair,2,3500,15.0,5950.0,904.47,Card
101269,2023-02-07,CUST1164,Punjab,Ludhiana,Electronics,Monitor,3,12000,15.0,30600.0,5082.55,Wallet
101270,2023-11-17,CUST1120,Haryana,Gurugram,Home,Mixer,3,2800,5.0,7980.0,1300.49,Cash
101271,2024-03-11,CUST1039,Haryana,Gurugram,Home,Cookware,4,4500,20.0,14400.0,2991.45,Net Banking
101272,2025-06-09,CUST1058,Gujarat,Ahmedabad,Furniture,Chair,2,3500,20.0,5600.0,981.18,UPI
101273,2024-07-14,CUST1214,Uttar Pradesh,Lucknow,Home,Fan,2,2200,20.0,3520.0,246.55,Net Banking
101274,2024-09-21,CUST1190,Punjab,Ludhiana,Electronics,Keyboard,1,1200,15.0,1020.0,-60.72,Wallet
101275,2023-09-15,CUST1241,Maharashtra,Pune,Furniture,Chair,3,3500,20.0,8400.0,1396.28,Net Banking
101276,2024-03-02,CUST1091,Haryana,Gurugram,Furniture,Desk,2,8000,5.0,15200.0,3289.58,Card
101277,2024-07-04,CUST1234,Maharashtra,Mumbai,Home,Mixer,1,2800,10.0,2520.0,141.68,Cash
101278,2024-10-13,CUST1286,Madhya Pradesh,Indore,Electronics,Laptop,5,55000,15.0,233750.0,41994.95,Card
101279,2025-06-07,CUST1218,Punjab,Ludhiana,Clothing,Jacket,1,3500,5.0,3325.0,644.66,Wallet
101280,2023-06-06,CUST1052,Punjab,Ludhiana,Clothing,Jeans,5,1800,15.0,7650.0,2210.14,Card
101281,2024-08-24,CUST1196,Gujarat,Ahmedabad,Clothing,T-Shirt,3,800,20.0,1920.0,263.4,Cash
101282,2023-08-26,CUST1110,Maharashtra,Mumbai,Clothing,Jacket,5,3500,15.0,14875.0,4708.8,UPI
101283,2023-02-23,CUST1070,Rajasthan,Kota,Furniture,Chair,2,3500,15.0,5950.0,1105.0,Wallet
101284,2024-02-07,CUST1193,Punjab,Ludhiana,Home,Fan,4,2200,10.0,7920.0,1267.25,Net Banking
101285,2025-05-12,CUST1109,Karnataka,Bengaluru,Home,Fan,3,2200,20.0,5280.0,502.92,Card
101286,2025-03-18,CUST1128,Haryana,Gurugram,Clothing,Jacket,2,3500,15.0,5950.0,1633.46,UPI
101287,2025-02-28,CUST1177,Rajasthan,Kota,Home,Cookware,3,4500,5.0,12825.0,2643.08,Net Banking
101288,2025-02-04,CUST1005,Tamil Nadu,Chennai,Furniture,Sofa,5,25000,5.0,118750.0,17681.95,Card
101289,2024-01-13,CUST1129,Rajasthan,Kota,Home,Fan,5,2200,5.0,10450.0,1683.2,Wallet
101290,2024-12-13,CUST1129,Uttar Pradesh,Lucknow,Electronics,Keyboard,1,1200,10.0,1080.0,167.84,Cash
101291,2025-02-06,CUST1279,Uttar Pradesh,Lucknow,Electronics,Laptop,4,55000,20.0,176000.0,31551.8,UPI
101292,2023-05-15,CUST1042,Delhi,Delhi,Electronics,Keyboard,1,1200,20.0,960.0,-230.71,Net Banking
101293,2023-10-12,CUST1099,Karnataka,Bengaluru,Electronics,Laptop,4,55000,0.0,220000.0,39163.95,Wallet
101294,2024-11-11,CUST1206,Madhya Pradesh,Indore,Electronics,Keyboard,3,1200,5.0,3420.0,470.05,Net Banking
101295,2024-03-30,CUST1022,Delhi,Delhi,Electronics,Laptop,2,55000,20.0,88000.0,15752.21,Cash
101296,2024-07-28,CUST1179,Delhi,Delhi,Furniture,Sofa,5,25000,15.0,106250.0,15747.48,UPI
101297,2023-04-03,CUST1093,Madhya Pradesh,Indore,Clothing,Jeans,5,1800,0.0,9000.0,2610.33,UPI
101298,2024-01-19,CUST1235,Delhi,Delhi,Furniture,Desk,5,8000,0.0,40000.0,8652.11,UPI
101299,2023-10-21,CUST1091,Punjab,Ludhiana,Furniture,Desk,2,8000,5.0,15200.0,3123.31,Cash
101300,2023-07-24,CUST1090,Maharashtra,Mumbai,Furniture,Sofa,3,25000,15.0,63750.0,9389.74,Cash
101301,2024-01-08,CUST1178,Gujarat,Surat,Clothing,Jacket,4,3500,10.0,12600.0,3822.18,Wallet
101302,2024-08-05,CUST1107,Madhya Pradesh,Indore,Home,Cookware,2,4500,0.0,9000.0,2039.93,Net Banking
101303,2025-03-02,CUST1107,Karnataka,Bengaluru,Clothing,Jacket,3,3500,5.0,9975.0,3101.16,Cash
101304,2024-04-23,CUST1165,Gujarat,Ahmedabad,Furniture,Desk,3,8000,0.0,24000.0,5016.16,Cash
101305,2025-06-09,CUST1004,Karnataka,Bengaluru,Home,Cookware,5,4500,0.0,22500.0,5066.74,Card
101306,2023-11-10,CUST1083,Gujarat,Ahmedabad,Home,Fan,3,2200,10.0,5940.0,608.28,Net Banking
101307,2024-04-29,CUST1124,Uttar Pradesh,Lucknow,Furniture,Chair,4,3500,20.0,11200.0,1861.07,Cash
101308,2025-06-17,CUST1119,Tamil Nadu,Chennai,Clothing,Jacket,3,3500,15.0,8925.0,2787.94,Wallet
101309,2023-06-17,CUST1262,Madhya Pradesh,Indore,Electronics,Monitor,4,12000,10.0,43200.0,7459.12,Card
101310,2023-12-08,CUST1027,Madhya Pradesh,Indore,Clothing,Jacket,5,3500,5.0,16625.0,5211.55,UPI
101311,2024-11-05,CUST1075,Tamil Nadu,Chennai,Clothing,T-Shirt,3,800,15.0,2040.0,456.74,Card
101312,2024-03-23,CUST1046,Delhi,Delhi,Furniture,Desk,3,8000,0.0,24000.0,4844.01,Card
101313,2023-04-13,CUST1241,Rajasthan,Kota,Furniture,Sofa,5,25000,10.0,112500.0,16753.3,Wallet
101314,2025-02-20,CUST1049,Tamil Nadu,Chennai,Home,Cookware,2,4500,15.0,7650.0,1468.2,Net Banking
101315,2025-01-17,CUST1217,Karnataka,Bengaluru,Furniture,Desk,2,8000,15.0,13600.0,2573.09,Wallet
101316,2024-09-15,CUST1091,Uttar Pradesh,Lucknow,Home,Cookware,1,4500,10.0,4050.0,822.24,Card
101317,2024-10-23,CUST1117,Rajasthan,Kota,Clothing,Jeans,3,1800,20.0,4320.0,834.44,Card
101318,2024-01-29,CUST1092,Punjab,Ludhiana,Home,Mixer,1,2800,5.0,2660.0,440.22,Net Banking
101319,2024-03-07,CUST1091,Uttar Pradesh,Lucknow,Furniture,Desk,3,8000,15.0,20400.0,4320.54,Card
101320,2025-01-20,CUST1051,Uttar Pradesh,Lucknow,Home,Cookware,5,4500,0.0,22500.0,5194.17,Net Banking
101321,2023-01-12,CUST1248,Madhya Pradesh,Indore,Electronics,Mouse,3,700,5.0,1995.0,139.92,Net Banking
101322,2025-04-01,CUST1230,Punjab,Ludhiana,Home,Mixer,3,2800,15.0,7140.0,1106.36,Wallet
101323,2024-03-10,CUST1272,Karnataka,Bengaluru,Clothing,Jeans,3,1800,20.0,4320.0,892.53,Net Banking
101324,2025-04-12,CUST1232,Madhya Pradesh,Indore,Electronics,Mouse,1,700,10.0,630.0,18.57,Net Banking
101325,2023-02-21,CUST1189,Gujarat,Surat,Electronics,Monitor,3,12000,0.0,36000.0,6222.89,Cash
101326,2024-01-01,CUST1213,Haryana,Gurugram,Home,Fan,3,2200,0.0,6600.0,1057.57,UPI
101327,2023-02-07,CUST1272,Madhya Pradesh,Indore,Home,Fan,3,2200,0.0,6600.0,977.24,Net Banking
101328,2024-10-10,CUST1252,Gujarat,Ahmedabad,Furniture,Chair,1,3500,20.0,2800.0,182.95,Net Banking
101329,2023-12-01,CUST1190,Maharashtra,Pune,Clothing,Jeans,4,1800,20.0,5760.0,1659.71,UPI
101330,2024-10-14,CUST1154,Haryana,Gurugram,Furniture,Sofa,1,25000,15.0,21250.0,2985.5,Net Banking
101331,2025-03-23,CUST1098,Gujarat,Surat,Home,Mixer,2,2800,10.0,5040.0,523.68,Wallet
101332,2023-02-20,CUST1191,Haryana,Gurugram,Clothing,Jeans,5,1800,20.0,7200.0,1797.58,Wallet
101333,2023-02-16,CUST1204,Delhi,Delhi,Home,Mixer,4,2800,10.0,10080.0,1740.3,Card
101334,2024-11-03,CUST1066,Maharashtra,Mumbai,Clothing,Jeans,1,1800,15.0,1530.0,57.08,Cash
101335,2024-12-27,CUST1166,Gujarat,Ahmedabad,Clothing,Jeans,5,1800,10.0,8100.0,2278.83,Card
101336,2023-12-03,CUST1277,Madhya Pradesh,Indore,Electronics,Keyboard,5,1200,15.0,5100.0,786.35,Net Banking
101337,2024-03-31,CUST1077,Karnataka,Bengaluru,Home,Cookware,1,4500,10.0,4050.0,766.14,Net Banking
101338,2024-11-07,CUST1292,Tamil Nadu,Chennai,Home,Mixer,5,2800,5.0,13300.0,2428.68,UPI
101339,2025-02-07,CUST1161,Maharashtra,Pune,Home,Cookware,3,4500,0.0,13500.0,3053.19,Net Banking
101340,2024-08-01,CUST1220,Madhya Pradesh,Indore,Home,Mixer,2,2800,20.0,4480.0,565.08,Net Banking
101341,2023-05-15,CUST1193,Maharashtra,Pune,Electronics,Keyboard,5,1200,15.0,5100.0,657.47,Wallet
101342,2023-07-02,CUST1081,Maharashtra,Mumbai,Electronics,Laptop,4,55000,5.0,209000.0,37313.16,Net Banking
101343,2024-01-07,CUST1054,Madhya Pradesh,Indore,Home,Fan,2,2200,15.0,3740.0,479.47,Cash
101344,2024-04-05,CUST1080,Uttar Pradesh,Lucknow,Home,Mixer,4,2800,15.0,9520.0,1482.24,Card
101345,2024-11-30,CUST1050,Karnataka,Bengaluru,Home,Fan,1,2200,20.0,1760.0,-28.49,Net Banking
101346,2024-09-26,CUST1257,Rajasthan,Jaipur,Home,Fan,4,2200,5.0,8360.0,1392.44,UPI
101347,2024-04-28,CUST1046,Maharashtra,Mumbai,Home,Mixer,3,2800,20.0,6720.0,1037.81,Cash
101348,2025-01-10,CUST1122,Maharashtra,Mumbai,Electronics,Monitor,5,12000,20.0,48000.0,8384.0,Card
101349,2023-02-01,CUST1105,Delhi,Delhi,Home,Cookware,2,4500,10.0,8100.0,1864.83,Wallet
101350,2024-04-17,CUST1256,Uttar Pradesh,Lucknow,Home,Fan,2,2200,20.0,3520.0,225.06,UPI
101351,2024-11-29,CUST1208,Gujarat,Ahmedabad,Clothing,T-Shirt,2,800,15.0,1360.0,89.13,Wallet
101352,2024-09-13,CUST1273,Punjab,Ludhiana,Home,Fan,1,2200,15.0,1870.0,-35.51,UPI
101353,2025-01-03,CUST1261,Tamil Nadu,Chennai,Home,Fan,1,2200,10.0,1980.0,142.88,Net Banking
101354,2024-01-11,CUST1211,Punjab,Ludhiana,Home,Mixer,1,2800,5.0,2660.0,157.1,Cash
101355,2024-12-11,CUST1037,Punjab,Ludhiana,Furniture,Chair,4,3500,5.0,13300.0,2461.49,Net Banking
101356,2024-04-06,CUST1132,Punjab,Ludhiana,Home,Mixer,3,2800,10.0,7560.0,1313.2,Wallet
101357,2024-01-15,CUST1288,Delhi,Delhi,Clothing,Jacket,1,3500,5.0,3325.0,1002.33,Cash
101358,2024-11-20,CUST1150,Punjab,Ludhiana,Clothing,Jeans,2,1800,20.0,2880.0,493.11,Card
101359,2023-01-29,CUST1108,Tamil Nadu,Chennai,Furniture,Chair,5,3500,10.0,15750.0,2813.46,Wallet
101360,2025-02-02,CUST1264,Punjab,Ludhiana,Clothing,T-Shirt,5,800,0.0,4000.0,1025.49,Net Banking
101361,2024-01-23,CUST1248,Delhi,Delhi,Home,Cookware,2,4500,10.0,8100.0,1658.5,Card
101362,2023-11-13,CUST1105,Rajasthan,Jaipur,Home,Mixer,4,2800,15.0,9520.0,1699.93,Card
101363,2024-08-06,CUST1006,Maharashtra,Pune,Furniture,Desk,5,8000,0.0,40000.0,8525.54,Wallet
101364,2023-12-04,CUST1259,Rajasthan,Kota,Furniture,Sofa,2,25000,10.0,45000.0,6418.12,UPI
101365,2024-06-19,CUST1126,Gujarat,Ahmedabad,Clothing,Jacket,5,3500,20.0,14000.0,4229.02,Card
101366,2024-09-15,CUST1136,Maharashtra,Pune,Clothing,Jacket,2,3500,5.0,6650.0,1998.16,Wallet
101367,2023-08-22,CUST1124,Delhi,Delhi,Clothing,T-Shirt,2,800,0.0,1600.0,482.61,Wallet
101368,2023-03-16,CUST1100,Rajasthan,Kota,Home,Fan,1,2200,20.0,1760.0,-88.71,Net Banking
101369,2023-08-09,CUST1249,Maharashtra,Mumbai,Electronics,Monitor,1,12000,15.0,10200.0,1541.93,Cash
101370,2023-09-15,CUST1208,Maharashtra,Pune,Electronics,Monitor,1,12000,15.0,10200.0,1339.49,Wallet
101371,2024-10-22,CUST1153,Haryana,Gurugram,Clothing,Jeans,2,1800,10.0,3240.0,690.61,Cash
101372,2023-04-25,CUST1093,Haryana,Gurugram,Furniture,Desk,3,8000,20.0,19200.0,3892.34,Net Banking
101373,2025-02-17,CUST1221,Uttar Pradesh,Lucknow,Electronics,Keyboard,5,1200,15.0,5100.0,991.54,Cash
101374,2025-02-20,CUST1118,Delhi,Delhi,Electronics,Monitor,3,12000,20.0,28800.0,4783.54,Card
101375,2023-11-04,CUST1107,Haryana,Gurugram,Clothing,Jacket,3,3500,10.0,9450.0,2927.69,Wallet
101376,2024-09-16,CUST1080,Tamil Nadu,Chennai,Furniture,Desk,2,8000,5.0,15200.0,2910.44,Cash
101377,2024-04-28,CUST1155,Punjab,Ludhiana,Home,Cookware,5,4500,15.0,19125.0,4120.22,Cash
101378,2024-07-30,CUST1201,Karnataka,Bengaluru,Furniture,Desk,3,8000,10.0,21600.0,4563.39,Net Banking
101379,2025-02-24,CUST1140,Karnataka,Bengaluru,Electronics,Monitor,1,12000,15.0,10200.0,1347.26,UPI
101380,2025-03-20,CUST1195,Karnataka,Bengaluru,Furniture,Chair,3,3500,10.0,9450.0,1695.17,Cash
101381,2023-09-06,CUST1082,Uttar Pradesh,Lucknow,Furniture,Chair,5,3500,20.0,14000.0,2701.92,Cash
101382,2024-12-24,CUST1249,Rajasthan,Kota,Home,Cookware,5,4500,15.0,19125.0,4230.49,Card
101383,2023-12-17,CUST1141,Rajasthan,Jaipur,Clothing,Jacket,5,3500,15.0,14875.0,4684.75,Wallet
101384,2023-03-17,CUST1166,Uttar Pradesh,Lucknow,Clothing,Jeans,3,1800,0.0,5400.0,1173.62,Net Banking
101385,2024-03-24,CUST1125,Madhya Pradesh,Indore,Furniture,Chair,5,3500,10.0,15750.0,2847.17,Cash
101386,2023-03-11,CUST1160,Rajasthan,Jaipur,Clothing,Jacket,5,3500,10.0,15750.0,4642.55,Cash
101387,2024-01-06,CUST1170,Karnataka,Bengaluru,Home,Cookware,2,4500,5.0,8550.0,1899.54,Card
101388,2024-03-13,CUST1202,Delhi,Delhi,Clothing,Jeans,5,1800,0.0,9000.0,2360.99,Net Banking
101389,2024-05-31,CUST1167,Rajasthan,Kota,Electronics,Laptop,5,55000,10.0,247500.0,44051.96,Wallet
101390,2024-07-25,CUST1057,Gujarat,Ahmedabad,Home,Fan,5,2200,10.0,9900.0,1477.61,Wallet
101391,2025-02-24,CUST1220,Uttar Pradesh,Lucknow,Furniture,Sofa,1,25000,20.0,20000.0,2611.64,Cash
101392,2023-12-14,CUST1232,Gujarat,Ahmedabad,Home,Fan,2,2200,10.0,3960.0,371.27,Wallet
101393,2024-02-04,CUST1009,Punjab,Ludhiana,Home,Mixer,4,2800,20.0,8960.0,1461.34,UPI
101394,2025-02-25,CUST1167,Punjab,Ludhiana,Furniture,Desk,4,8000,5.0,30400.0,6375.03,Wallet
101395,2023-06-01,CUST1105,Karnataka,Bengaluru,Home,Cookware,2,4500,20.0,7200.0,1593.02,Cash
101396,2024-07-07,CUST1178,Madhya Pradesh,Indore,Furniture,Chair,1,3500,20.0,2800.0,159.24,UPI
101397,2023-10-05,CUST1119,Maharashtra,Pune,Clothing,Jeans,2,1800,5.0,3420.0,902.52,Card
101398,2025-06-07,CUST1106,Gujarat,Surat,Clothing,T-Shirt,2,800,15.0,1360.0,414.56,Net Banking
101399,2024-08-27,CUST1063,Maharashtra,Mumbai,Electronics,Monitor,4,12000,15.0,40800.0,6947.06,UPI
101400,2023-05-04,CUST1250,Gujarat,Ahmedabad,Furniture,Sofa,5,25000,20.0,100000.0,14609.53,Wallet
101401,2025-03-29,CUST1259,Maharashtra,Mumbai,Clothing,Jacket,3,3500,15.0,8925.0,2362.68,Cash
101402,2025-04-02,CUST1215,Uttar Pradesh,Lucknow,Home,Fan,5,2200,0.0,11000.0,1926.73,Net Banking
101403,2024-10-29,CUST1153,Gujarat,Surat,Electronics,Keyboard,3,1200,10.0,3240.0,237.13,Card
101404,2025-05-17,CUST1127,Punjab,Ludhiana,Electronics,Monitor,4,12000,0.0,48000.0,8569.58,Card
101405,2023-03-04,CUST1107,Delhi,Delhi,Electronics,Mouse,5,700,5.0,3325.0,438.22,Cash
101406,2024-06-15,CUST1077,Tamil Nadu,Chennai,Clothing,Jacket,4,3500,5.0,13300.0,4127.41,Card
101407,2024-10-02,CUST1191,Uttar Pradesh,Lucknow,Clothing,T-Shirt,2,800,0.0,1600.0,372.27,Cash
101408,2025-06-11,CUST1073,Rajasthan,Kota,Clothing,T-Shirt,1,800,10.0,720.0,186.6,Net Banking
101409,2023-12-24,CUST1114,Delhi,Delhi,Electronics,Monitor,5,12000,20.0,48000.0,8544.95,UPI
101410,2024-07-03,CUST1225,Uttar Pradesh,Lucknow,Home,Mixer,1,2800,15.0,2380.0,40.74,Card
101411,2024-07-06,CUST1187,Punjab,Ludhiana,Electronics,Keyboard,4,1200,15.0,4080.0,702.31,Wallet
101412,2023-05-13,CUST1073,Maharashtra,Mumbai,Electronics,Monitor,4,12000,20.0,38400.0,6763.31,Card
101413,2023-09-14,CUST1094,Madhya Pradesh,Indore,Electronics,Laptop,4,55000,10.0,198000.0,35477.6,Cash
101414,2023-05-15,CUST1167,Haryana,Gurugram,Clothing,Jacket,4,3500,20.0,11200.0,3192.05,Net Banking
101415,2025-03-24,CUST1101,Rajasthan,Kota,Clothing,Jacket,2,3500,20.0,5600.0,1457.65,Card
101416,2024-08-08,CUST1246,Delhi,Delhi,Electronics,Mouse,1,700,5.0,665.0,-28.89,Net Banking
101417,2023-09-27,CUST1279,Uttar Pradesh,Lucknow,Clothing,T-Shirt,5,800,15.0,3400.0,936.06,Net Banking
101418,2025-04-06,CUST1249,Karnataka,Bengaluru,Electronics,Keyboard,5,1200,10.0,5400.0,1023.12,Wallet
101419,2024-01-10,CUST1218,Haryana,Gurugram,Home,Cookware,1,4500,10.0,4050.0,893.6,UPI
101420,2023-10-30,CUST1064,Gujarat,Ahmedabad,Furniture,Chair,2,3500,15.0,5950.0,892.29,Cash
101421,2024-06-07,CUST1099,Gujarat,Ahmedabad,Clothing,Jeans,4,1800,20.0,5760.0,1499.1,Card
101422,2024-06-27,CUST1268,Haryana,Gurugram,Furniture,Chair,2,3500,10.0,6300.0,956.7,UPI
101423,2024-11-27,CUST1084,Delhi,Delhi,Clothing,Jacket,2,3500,20.0,5600.0,1670.56,Wallet
101424,2023-10-13,CUST1025,Madhya Pradesh,Indore,Furniture,Sofa,2,25000,20.0,40000.0,5563.77,Net Banking
101425,2025-01-08,CUST1153,Uttar Pradesh,Lucknow,Clothing,Jeans,5,1800,15.0,7650.0,2100.14,UPI
101426,2024-02-25,CUST1071,Maharashtra,Mumbai,Electronics,Keyboard,5,1200,10.0,5400.0,1111.35,Card
101427,2023-07-18,CUST1127,Delhi,Delhi,Home,Mixer,2,2800,15.0,4760.0,726.05,Cash
101428,2024-08-22,CUST1077,Tamil Nadu,Chennai,Electronics,Mouse,3,700,5.0,1995.0,122.06,Card
101429,2024-06-20,CUST1052,Rajasthan,Jaipur,Home,Mixer,3,2800,10.0,7560.0,1227.72,Wallet
101430,2025-02-11,CUST1174,Gujarat,Surat,Home,Mixer,4,2800,10.0,10080.0,1896.85,Cash
101431,2025-06-16,CUST1249,Uttar Pradesh,Lucknow,Electronics,Monitor,3,12000,0.0,36000.0,6166.76,Cash
101432,2025-05-20,CUST1253,Madhya Pradesh,Indore,Furniture,Sofa,1,25000,0.0,25000.0,3591.42,Net Banking
101433,2023-12-03,CUST1214,Punjab,Ludhiana,Home,Mixer,1,2800,10.0,2520.0,165.88,Cash
101434,2023-08-15,CUST1222,Uttar Pradesh,Lucknow,Clothing,T-Shirt,1,800,0.0,800.0,-33.6,Cash
101435,2025-06-10,CUST1195,Madhya Pradesh,Indore,Electronics,Monitor,5,12000,20.0,48000.0,8317.02,UPI
101436,2024-11-19,CUST1215,Gujarat,Ahmedabad,Electronics,Laptop,5,55000,0.0,275000.0,49287.68,Net Banking
101437,2025-04-12,CUST1221,Madhya Pradesh,Indore,Electronics,Keyboard,4,1200,15.0,4080.0,424.51,UPI
101438,2024-02-27,CUST1014,Karnataka,Bengaluru,Furniture,Sofa,2,25000,0.0,50000.0,7318.48,Net Banking
101439,2023-02-18,CUST1166,Maharashtra,Pune,Clothing,Jeans,3,1800,10.0,4860.0,1207.3,Net Banking
101440,2025-02-10,CUST1178,Haryana,Gurugram,Clothing,T-Shirt,2,800,20.0,1280.0,64.68,Card
101441,2023-11-10,CUST1051,Madhya Pradesh,,Home,Mixer,3,2800,,7560.0,,
101442,2025-05-26,CUST1248,Delhi,Delhi,Home,Fan,5,2200,15.0,9350.0,1542.03,Cash
101443,2023-07-14,CUST1297,Delhi,Delhi,Clothing,Jeans,3,1800,5.0,5130.0,1481.83,Cash
101444,2023-04-03,CUST1207,Tamil Nadu,Chennai,Clothing,Jacket,5,3500,5.0,16625.0,5180.62,Cash
